EstadoDesc_x,number,AnoMes,Estado,EstadoDesc_y,Precipitacao,TempMaxima,TempMinima,UmidadeRelativa
Espirito Santo,15.0,2013-01,ES,Esperito_Santo,5.782258064516129,31.83225806451613,23.383870967741935,75.83333333333333
Espirito Santo,13.0,2013-01,ES,Esperito_Santo,5.782258064516129,31.83225806451613,23.383870967741935,75.83333333333333
Espirito Santo,16.0,2013-01,ES,Esperito_Santo,5.782258064516129,31.83225806451613,23.383870967741935,75.83333333333333
Espirito Santo,14.0,2013-01,ES,Esperito_Santo,5.782258064516129,31.83225806451613,23.383870967741935,75.83333333333333
Espirito Santo,22.0,2013-01,ES,Esperito_Santo,5.782258064516129,31.83225806451613,23.383870967741935,75.83333333333333
Espirito Santo,20.0,2013-01,ES,Esperito_Santo,5.782258064516129,31.83225806451613,23.383870967741935,75.83333333333333
Espirito Santo,53.0,2013-01,ES,Esperito_Santo,5.782258064516129,31.83225806451613,23.383870967741935,75.83333333333333
Espirito Santo,30.0,2013-01,ES,Esperito_Santo,5.782258064516129,31.83225806451613,23.383870967741935,75.83333333333333
Espirito Santo,37.0,2013-01,ES,Esperito_Santo,5.782258064516129,31.83225806451613,23.383870967741935,75.83333333333333
Espirito Santo,11.0,2013-01,ES,Esperito_Santo,5.782258064516129,31.83225806451613,23.383870967741935,75.83333333333333
Espirito Santo,9.0,2013-01,ES,Esperito_Santo,5.782258064516129,31.83225806451613,23.383870967741935,75.83333333333333
Espirito Santo,11.0,2014-01,ES,Esperito_Santo,2.5999999999999996,31.62741935483871,23.47258064516129,75.01282051282051
Espirito Santo,17.0,2014-01,ES,Esperito_Santo,2.5999999999999996,31.62741935483871,23.47258064516129,75.01282051282051
Espirito Santo,15.0,2014-01,ES,Esperito_Santo,2.5999999999999996,31.62741935483871,23.47258064516129,75.01282051282051
Espirito Santo,15.0,2014-01,ES,Esperito_Santo,2.5999999999999996,31.62741935483871,23.47258064516129,75.01282051282051
Espirito Santo,18.0,2014-01,ES,Esperito_Santo,2.5999999999999996,31.62741935483871,23.47258064516129,75.01282051282051
Espirito Santo,9.0,2014-01,ES,Esperito_Santo,2.5999999999999996,31.62741935483871,23.47258064516129,75.01282051282051
Espirito Santo,17.0,2014-01,ES,Esperito_Santo,2.5999999999999996,31.62741935483871,23.47258064516129,75.01282051282051
Espirito Santo,47.0,2014-01,ES,Esperito_Santo,2.5999999999999996,31.62741935483871,23.47258064516129,75.01282051282051
Espirito Santo,61.0,2014-01,ES,Esperito_Santo,2.5999999999999996,31.62741935483871,23.47258064516129,75.01282051282051
Espirito Santo,89.0,2014-01,ES,Esperito_Santo,2.5999999999999996,31.62741935483871,23.47258064516129,75.01282051282051
Espirito Santo,20.0,2014-01,ES,Esperito_Santo,2.5999999999999996,31.62741935483871,23.47258064516129,75.01282051282051
Espirito Santo,28.0,2014-01,ES,Esperito_Santo,2.5999999999999996,31.62741935483871,23.47258064516129,75.01282051282051
Espirito Santo,76.0,2015-01,ES,Esperito_Santo,0.18064516129032257,33.593548387096774,23.595161290322583,68.35897435897436
Espirito Santo,60.0,2015-01,ES,Esperito_Santo,0.18064516129032257,33.593548387096774,23.595161290322583,68.35897435897436
Espirito Santo,25.0,2015-01,ES,Esperito_Santo,0.18064516129032257,33.593548387096774,23.595161290322583,68.35897435897436
Espirito Santo,33.0,2015-01,ES,Esperito_Santo,0.18064516129032257,33.593548387096774,23.595161290322583,68.35897435897436
Espirito Santo,17.0,2015-01,ES,Esperito_Santo,0.18064516129032257,33.593548387096774,23.595161290322583,68.35897435897436
Espirito Santo,18.0,2015-01,ES,Esperito_Santo,0.18064516129032257,33.593548387096774,23.595161290322583,68.35897435897436
Espirito Santo,30.0,2015-01,ES,Esperito_Santo,0.18064516129032257,33.593548387096774,23.595161290322583,68.35897435897436
Espirito Santo,35.0,2015-01,ES,Esperito_Santo,0.18064516129032257,33.593548387096774,23.595161290322583,68.35897435897436
Espirito Santo,228.0,2015-01,ES,Esperito_Santo,0.18064516129032257,33.593548387096774,23.595161290322583,68.35897435897436
Espirito Santo,307.0,2015-01,ES,Esperito_Santo,0.18064516129032257,33.593548387096774,23.595161290322583,68.35897435897436
Espirito Santo,141.0,2015-01,ES,Esperito_Santo,0.18064516129032257,33.593548387096774,23.595161290322583,68.35897435897436
Espirito Santo,61.0,2015-01,ES,Esperito_Santo,0.18064516129032257,33.593548387096774,23.595161290322583,68.35897435897436
Espirito Santo,43.0,2016-01,ES,Esperito_Santo,5.550000000000001,31.398387096774194,23.64032258064516,78.0
Espirito Santo,24.0,2016-01,ES,Esperito_Santo,5.550000000000001,31.398387096774194,23.64032258064516,78.0
Espirito Santo,107.0,2016-01,ES,Esperito_Santo,5.550000000000001,31.398387096774194,23.64032258064516,78.0
Espirito Santo,57.0,2016-01,ES,Esperito_Santo,5.550000000000001,31.398387096774194,23.64032258064516,78.0
Espirito Santo,48.0,2016-01,ES,Esperito_Santo,5.550000000000001,31.398387096774194,23.64032258064516,78.0
Espirito Santo,49.0,2016-01,ES,Esperito_Santo,5.550000000000001,31.398387096774194,23.64032258064516,78.0
Espirito Santo,42.0,2016-01,ES,Esperito_Santo,5.550000000000001,31.398387096774194,23.64032258064516,78.0
Espirito Santo,78.0,2016-01,ES,Esperito_Santo,5.550000000000001,31.398387096774194,23.64032258064516,78.0
Espirito Santo,128.0,2016-01,ES,Esperito_Santo,5.550000000000001,31.398387096774194,23.64032258064516,78.0
Espirito Santo,58.0,2016-01,ES,Esperito_Santo,5.550000000000001,31.398387096774194,23.64032258064516,78.0
Espirito Santo,8.0,2016-01,ES,Esperito_Santo,5.550000000000001,31.398387096774194,23.64032258064516,78.0
Espirito Santo,12.0,2016-01,ES,Esperito_Santo,5.550000000000001,31.398387096774194,23.64032258064516,78.0
Espirito Santo,13.0,2017-01,ES,Esperito_Santo,1.1774193548387097,32.58064516129032,23.969354838709677,70.44680851063829
Espirito Santo,8.0,2017-01,ES,Esperito_Santo,1.1774193548387097,32.58064516129032,23.969354838709677,70.44680851063829
Espirito Santo,9.0,2017-01,ES,Esperito_Santo,1.1774193548387097,32.58064516129032,23.969354838709677,70.44680851063829
Espirito Santo,7.0,2017-01,ES,Esperito_Santo,1.1774193548387097,32.58064516129032,23.969354838709677,70.44680851063829
Espirito Santo,10.0,2017-01,ES,Esperito_Santo,1.1774193548387097,32.58064516129032,23.969354838709677,70.44680851063829
Espirito Santo,37.0,2017-01,ES,Esperito_Santo,1.1774193548387097,32.58064516129032,23.969354838709677,70.44680851063829
Espirito Santo,3.0,2017-01,ES,Esperito_Santo,1.1774193548387097,32.58064516129032,23.969354838709677,70.44680851063829
Espirito Santo,30.0,2017-01,ES,Esperito_Santo,1.1774193548387097,32.58064516129032,23.969354838709677,70.44680851063829
Espirito Santo,58.0,2017-01,ES,Esperito_Santo,1.1774193548387097,32.58064516129032,23.969354838709677,70.44680851063829
Espirito Santo,56.0,2017-01,ES,Esperito_Santo,1.1774193548387097,32.58064516129032,23.969354838709677,70.44680851063829
Espirito Santo,3.0,2017-01,ES,Esperito_Santo,1.1774193548387097,32.58064516129032,23.969354838709677,70.44680851063829
Goias,21.0,2012-01,GO,Goias,5.805376344086021,31.263978494623657,19.286486486486485,65.34767025089606
Goias,37.0,2012-01,GO,Goias,5.805376344086021,31.263978494623657,19.286486486486485,65.34767025089606
Goias,57.0,2012-01,GO,Goias,5.805376344086021,31.263978494623657,19.286486486486485,65.34767025089606
Goias,89.0,2012-01,GO,Goias,5.805376344086021,31.263978494623657,19.286486486486485,65.34767025089606
Goias,103.0,2012-01,GO,Goias,5.805376344086021,31.263978494623657,19.286486486486485,65.34767025089606
Goias,245.0,2012-01,GO,Goias,5.805376344086021,31.263978494623657,19.286486486486485,65.34767025089606
Goias,564.0,2012-01,GO,Goias,5.805376344086021,31.263978494623657,19.286486486486485,65.34767025089606
Goias,912.0,2012-01,GO,Goias,5.805376344086021,31.263978494623657,19.286486486486485,65.34767025089606
Goias,2.452,2012-01,GO,Goias,5.805376344086021,31.263978494623657,19.286486486486485,65.34767025089606
Goias,1.524,2012-01,GO,Goias,5.805376344086021,31.263978494623657,19.286486486486485,65.34767025089606
Goias,57.0,2012-01,GO,Goias,5.805376344086021,31.263978494623657,19.286486486486485,65.34767025089606
Goias,93.0,2012-01,GO,Goias,5.805376344086021,31.263978494623657,19.286486486486485,65.34767025089606
Goias,33.0,2013-01,GO,Goias,8.191379310344828,29.32372881355932,19.46153846153846,70.83238636363636
Goias,86.0,2013-01,GO,Goias,8.191379310344828,29.32372881355932,19.46153846153846,70.83238636363636
Goias,79.0,2013-01,GO,Goias,8.191379310344828,29.32372881355932,19.46153846153846,70.83238636363636
Goias,42.0,2013-01,GO,Goias,8.191379310344828,29.32372881355932,19.46153846153846,70.83238636363636
Goias,150.0,2013-01,GO,Goias,8.191379310344828,29.32372881355932,19.46153846153846,70.83238636363636
Goias,192.0,2013-01,GO,Goias,8.191379310344828,29.32372881355932,19.46153846153846,70.83238636363636
Goias,350.0,2013-01,GO,Goias,8.191379310344828,29.32372881355932,19.46153846153846,70.83238636363636
Goias,488.0,2013-01,GO,Goias,8.191379310344828,29.32372881355932,19.46153846153846,70.83238636363636
Goias,684.0,2013-01,GO,Goias,8.191379310344828,29.32372881355932,19.46153846153846,70.83238636363636
Goias,606.0,2013-01,GO,Goias,8.191379310344828,29.32372881355932,19.46153846153846,70.83238636363636
Goias,183.0,2013-01,GO,Goias,8.191379310344828,29.32372881355932,19.46153846153846,70.83238636363636
Goias,86.0,2013-01,GO,Goias,8.191379310344828,29.32372881355932,19.46153846153846,70.83238636363636
Goias,80.0,2014-01,GO,Goias,4.478947368421053,30.90353982300885,19.005263157894735,63.97360703812317
Goias,44.0,2014-01,GO,Goias,4.478947368421053,30.90353982300885,19.005263157894735,63.97360703812317
Goias,80.0,2014-01,GO,Goias,4.478947368421053,30.90353982300885,19.005263157894735,63.97360703812317
Goias,138.0,2014-01,GO,Goias,4.478947368421053,30.90353982300885,19.005263157894735,63.97360703812317
Goias,210.0,2014-01,GO,Goias,4.478947368421053,30.90353982300885,19.005263157894735,63.97360703812317
Goias,318.0,2014-01,GO,Goias,4.478947368421053,30.90353982300885,19.005263157894735,63.97360703812317
Goias,446.0,2014-01,GO,Goias,4.478947368421053,30.90353982300885,19.005263157894735,63.97360703812317
Goias,1.255,2014-01,GO,Goias,4.478947368421053,30.90353982300885,19.005263157894735,63.97360703812317
Goias,1.687,2014-01,GO,Goias,4.478947368421053,30.90353982300885,19.005263157894735,63.97360703812317
Goias,1.947,2014-01,GO,Goias,4.478947368421053,30.90353982300885,19.005263157894735,63.97360703812317
Goias,181.0,2014-01,GO,Goias,4.478947368421053,30.90353982300885,19.005263157894735,63.97360703812317
Goias,68.0,2014-01,GO,Goias,4.478947368421053,30.90353982300885,19.005263157894735,63.97360703812317
Goias,118.0,2015-01,GO,Goias,5.102649006622516,30.734453781512606,19.140397350993375,65.2761692650334
Goias,53.0,2015-01,GO,Goias,5.102649006622516,30.734453781512606,19.140397350993375,65.2761692650334
Goias,76.0,2015-01,GO,Goias,5.102649006622516,30.734453781512606,19.140397350993375,65.2761692650334
Goias,89.0,2015-01,GO,Goias,5.102649006622516,30.734453781512606,19.140397350993375,65.2761692650334
Goias,129.0,2015-01,GO,Goias,5.102649006622516,30.734453781512606,19.140397350993375,65.2761692650334
Goias,277.0,2015-01,GO,Goias,5.102649006622516,30.734453781512606,19.140397350993375,65.2761692650334
Goias,347.0,2015-01,GO,Goias,5.102649006622516,30.734453781512606,19.140397350993375,65.2761692650334
Goias,943.0,2015-01,GO,Goias,5.102649006622516,30.734453781512606,19.140397350993375,65.2761692650334
Goias,2.296,2015-01,GO,Goias,5.102649006622516,30.734453781512606,19.140397350993375,65.2761692650334
Goias,1.807,2015-01,GO,Goias,5.102649006622516,30.734453781512606,19.140397350993375,65.2761692650334
Goias,547.0,2015-01,GO,Goias,5.102649006622516,30.734453781512606,19.140397350993375,65.2761692650334
Goias,179.0,2015-01,GO,Goias,5.102649006622516,30.734453781512606,19.140397350993375,65.2761692650334
Goias,52.0,2016-01,GO,Goias,8.084137931034483,30.033333333333335,20.955862068965516,76.94700460829493
Goias,117.0,2016-01,GO,Goias,8.084137931034483,30.033333333333335,20.955862068965516,76.94700460829493
Goias,136.0,2016-01,GO,Goias,8.084137931034483,30.033333333333335,20.955862068965516,76.94700460829493
Goias,167.0,2016-01,GO,Goias,8.084137931034483,30.033333333333335,20.955862068965516,76.94700460829493
Goias,233.0,2016-01,GO,Goias,8.084137931034483,30.033333333333335,20.955862068965516,76.94700460829493
Goias,289.0,2016-01,GO,Goias,8.084137931034483,30.033333333333335,20.955862068965516,76.94700460829493
Goias,837.0,2016-01,GO,Goias,8.084137931034483,30.033333333333335,20.955862068965516,76.94700460829493
Goias,1.032,2016-01,GO,Goias,8.084137931034483,30.033333333333335,20.955862068965516,76.94700460829493
Goias,1.703,2016-01,GO,Goias,8.084137931034483,30.033333333333335,20.955862068965516,76.94700460829493
Goias,522.0,2016-01,GO,Goias,8.084137931034483,30.033333333333335,20.955862068965516,76.94700460829493
Goias,123.0,2016-01,GO,Goias,8.084137931034483,30.033333333333335,20.955862068965516,76.94700460829493
Goias,64.0,2016-01,GO,Goias,8.084137931034483,30.033333333333335,20.955862068965516,76.94700460829493
Goias,53.0,2017-01,GO,Goias,7.1395833333333325,30.788965517241376,20.295804195804198,73.13133640552995
Goias,75.0,2017-01,GO,Goias,7.1395833333333325,30.788965517241376,20.295804195804198,73.13133640552995
Goias,115.0,2017-01,GO,Goias,7.1395833333333325,30.788965517241376,20.295804195804198,73.13133640552995
Goias,60.0,2017-01,GO,Goias,7.1395833333333325,30.788965517241376,20.295804195804198,73.13133640552995
Goias,135.0,2017-01,GO,Goias,7.1395833333333325,30.788965517241376,20.295804195804198,73.13133640552995
Goias,442.0,2017-01,GO,Goias,7.1395833333333325,30.788965517241376,20.295804195804198,73.13133640552995
Goias,577.0,2017-01,GO,Goias,7.1395833333333325,30.788965517241376,20.295804195804198,73.13133640552995
Goias,1.492,2017-01,GO,Goias,7.1395833333333325,30.788965517241376,20.295804195804198,73.13133640552995
Goias,3.238,2017-01,GO,Goias,7.1395833333333325,30.788965517241376,20.295804195804198,73.13133640552995
Goias,2.401,2017-01,GO,Goias,7.1395833333333325,30.788965517241376,20.295804195804198,73.13133640552995
Goias,117.0,2017-01,GO,Goias,7.1395833333333325,30.788965517241376,20.295804195804198,73.13133640552995
Maranhao,326.0,2012-01,MA,Maranhao,3.503899721448468,34.29866220735786,23.265319865319867,70.32869910625621
Maranhao,46.0,2012-01,MA,Maranhao,3.503899721448468,34.29866220735786,23.265319865319867,70.32869910625621
Maranhao,49.0,2012-01,MA,Maranhao,3.503899721448468,34.29866220735786,23.265319865319867,70.32869910625621
Maranhao,97.0,2012-01,MA,Maranhao,3.503899721448468,34.29866220735786,23.265319865319867,70.32869910625621
Maranhao,286.0,2012-01,MA,Maranhao,3.503899721448468,34.29866220735786,23.265319865319867,70.32869910625621
Maranhao,915.0,2012-01,MA,Maranhao,3.503899721448468,34.29866220735786,23.265319865319867,70.32869910625621
Maranhao,3.548,2012-01,MA,Maranhao,3.503899721448468,34.29866220735786,23.265319865319867,70.32869910625621
Maranhao,10.395,2012-01,MA,Maranhao,3.503899721448468,34.29866220735786,23.265319865319867,70.32869910625621
Maranhao,7.626,2012-01,MA,Maranhao,3.503899721448468,34.29866220735786,23.265319865319867,70.32869910625621
Maranhao,5.0,2012-01,MA,Maranhao,3.503899721448468,34.29866220735786,23.265319865319867,70.32869910625621
Maranhao,2.01,2012-01,MA,Maranhao,3.503899721448468,34.29866220735786,23.265319865319867,70.32869910625621
Maranhao,1.296,2012-01,MA,Maranhao,3.503899721448468,34.29866220735786,23.265319865319867,70.32869910625621
Maranhao,209.0,2013-01,MA,Maranhao,3.2376865671641792,33.23739495798319,23.184810126582278,73.4695652173913
Maranhao,62.0,2013-01,MA,Maranhao,3.2376865671641792,33.23739495798319,23.184810126582278,73.4695652173913
Maranhao,30.0,2013-01,MA,Maranhao,3.2376865671641792,33.23739495798319,23.184810126582278,73.4695652173913
Maranhao,62.0,2013-01,MA,Maranhao,3.2376865671641792,33.23739495798319,23.184810126582278,73.4695652173913
Maranhao,100.0,2013-01,MA,Maranhao,3.2376865671641792,33.23739495798319,23.184810126582278,73.4695652173913
Maranhao,498.0,2013-01,MA,Maranhao,3.2376865671641792,33.23739495798319,23.184810126582278,73.4695652173913
Maranhao,1.111,2013-01,MA,Maranhao,3.2376865671641792,33.23739495798319,23.184810126582278,73.4695652173913
Maranhao,2.098,2013-01,MA,Maranhao,3.2376865671641792,33.23739495798319,23.184810126582278,73.4695652173913
Maranhao,3.88,2013-01,MA,Maranhao,3.2376865671641792,33.23739495798319,23.184810126582278,73.4695652173913
Maranhao,2.918,2013-01,MA,Maranhao,3.2376865671641792,33.23739495798319,23.184810126582278,73.4695652173913
Maranhao,2.529,2013-01,MA,Maranhao,3.2376865671641792,33.23739495798319,23.184810126582278,73.4695652173913
Maranhao,2.692,2013-01,MA,Maranhao,3.2376865671641792,33.23739495798319,23.184810126582278,73.4695652173913
Maranhao,195.0,2014-01,MA,Maranhao,3.356697819314642,33.697916666666664,22.768652037617553,72.69874476987448
Maranhao,29.0,2014-01,MA,Maranhao,3.356697819314642,33.697916666666664,22.768652037617553,72.69874476987448
Maranhao,59.0,2014-01,MA,Maranhao,3.356697819314642,33.697916666666664,22.768652037617553,72.69874476987448
Maranhao,78.0,2014-01,MA,Maranhao,3.356697819314642,33.697916666666664,22.768652037617553,72.69874476987448
Maranhao,148.0,2014-01,MA,Maranhao,3.356697819314642,33.697916666666664,22.768652037617553,72.69874476987448
Maranhao,812.0,2014-01,MA,Maranhao,3.356697819314642,33.697916666666664,22.768652037617553,72.69874476987448
Maranhao,2.068,2014-01,MA,Maranhao,3.356697819314642,33.697916666666664,22.768652037617553,72.69874476987448
Maranhao,5.592,2014-01,MA,Maranhao,3.356697819314642,33.697916666666664,22.768652037617553,72.69874476987448
Maranhao,4.373,2014-01,MA,Maranhao,3.356697819314642,33.697916666666664,22.768652037617553,72.69874476987448
Maranhao,5.812,2014-01,MA,Maranhao,3.356697819314642,33.697916666666664,22.768652037617553,72.69874476987448
Maranhao,3.869,2014-01,MA,Maranhao,3.356697819314642,33.697916666666664,22.768652037617553,72.69874476987448
Maranhao,2.4,2014-01,MA,Maranhao,3.356697819314642,33.697916666666664,22.768652037617553,72.69874476987448
Maranhao,494.0,2015-01,MA,Maranhao,2.944970414201183,33.60388059701492,22.891916167664668,69.7011952191235
Maranhao,95.0,2015-01,MA,Maranhao,2.944970414201183,33.60388059701492,22.891916167664668,69.7011952191235
Maranhao,53.0,2015-01,MA,Maranhao,2.944970414201183,33.60388059701492,22.891916167664668,69.7011952191235
Maranhao,119.0,2015-01,MA,Maranhao,2.944970414201183,33.60388059701492,22.891916167664668,69.7011952191235
Maranhao,194.0,2015-01,MA,Maranhao,2.944970414201183,33.60388059701492,22.891916167664668,69.7011952191235
Maranhao,887.0,2015-01,MA,Maranhao,2.944970414201183,33.60388059701492,22.891916167664668,69.7011952191235
Maranhao,1.642,2015-01,MA,Maranhao,2.944970414201183,33.60388059701492,22.891916167664668,69.7011952191235
Maranhao,5.428,2015-01,MA,Maranhao,2.944970414201183,33.60388059701492,22.891916167664668,69.7011952191235
Maranhao,6.423,2015-01,MA,Maranhao,2.944970414201183,33.60388059701492,22.891916167664668,69.7011952191235
Maranhao,6.746,2015-01,MA,Maranhao,2.944970414201183,33.60388059701492,22.891916167664668,69.7011952191235
Maranhao,4.35,2015-01,MA,Maranhao,2.944970414201183,33.60388059701492,22.891916167664668,69.7011952191235
Maranhao,3.706,2015-01,MA,Maranhao,2.944970414201183,33.60388059701492,22.891916167664668,69.7011952191235
Maranhao,412.0,2016-01,MA,Maranhao,3.7111675126903556,34.266498740554155,23.46729222520107,69.3015301530153
Maranhao,318.0,2016-01,MA,Maranhao,3.7111675126903556,34.266498740554155,23.46729222520107,69.3015301530153
Maranhao,113.0,2016-01,MA,Maranhao,3.7111675126903556,34.266498740554155,23.46729222520107,69.3015301530153
Maranhao,113.0,2016-01,MA,Maranhao,3.7111675126903556,34.266498740554155,23.46729222520107,69.3015301530153
Maranhao,206.0,2016-01,MA,Maranhao,3.7111675126903556,34.266498740554155,23.46729222520107,69.3015301530153
Maranhao,709.0,2016-01,MA,Maranhao,3.7111675126903556,34.266498740554155,23.46729222520107,69.3015301530153
Maranhao,2.096,2016-01,MA,Maranhao,3.7111675126903556,34.266498740554155,23.46729222520107,69.3015301530153
Maranhao,3.723,2016-01,MA,Maranhao,3.7111675126903556,34.266498740554155,23.46729222520107,69.3015301530153
Maranhao,3.166,2016-01,MA,Maranhao,3.7111675126903556,34.266498740554155,23.46729222520107,69.3015301530153
Maranhao,5.351,2016-01,MA,Maranhao,3.7111675126903556,34.266498740554155,23.46729222520107,69.3015301530153
Maranhao,3.982,2016-01,MA,Maranhao,3.7111675126903556,34.266498740554155,23.46729222520107,69.3015301530153
Maranhao,1.577,2016-01,MA,Maranhao,3.7111675126903556,34.266498740554155,23.46729222520107,69.3015301530153
Maranhao,187.0,2017-01,MA,Maranhao,5.37201166180758,33.193175074183976,22.88456973293769,73.43676939426142
Maranhao,47.0,2017-01,MA,Maranhao,5.37201166180758,33.193175074183976,22.88456973293769,73.43676939426142
Maranhao,32.0,2017-01,MA,Maranhao,5.37201166180758,33.193175074183976,22.88456973293769,73.43676939426142
Maranhao,91.0,2017-01,MA,Maranhao,5.37201166180758,33.193175074183976,22.88456973293769,73.43676939426142
Maranhao,142.0,2017-01,MA,Maranhao,5.37201166180758,33.193175074183976,22.88456973293769,73.43676939426142
Maranhao,885.0,2017-01,MA,Maranhao,5.37201166180758,33.193175074183976,22.88456973293769,73.43676939426142
Maranhao,2.521,2017-01,MA,Maranhao,5.37201166180758,33.193175074183976,22.88456973293769,73.43676939426142
Maranhao,3.875,2017-01,MA,Maranhao,5.37201166180758,33.193175074183976,22.88456973293769,73.43676939426142
Maranhao,14.825,2017-01,MA,Maranhao,5.37201166180758,33.193175074183976,22.88456973293769,73.43676939426142
Maranhao,6.011,2017-01,MA,Maranhao,5.37201166180758,33.193175074183976,22.88456973293769,73.43676939426142
Maranhao,2.3,2017-01,MA,Maranhao,5.37201166180758,33.193175074183976,22.88456973293769,73.43676939426142
Mato Grosso,166.0,2012-01,MT,Mato_Grosso,9.72983870967742,30.881521739130434,20.68617886178862,81.58357771260997
Mato Grosso,193.0,2012-01,MT,Mato_Grosso,9.72983870967742,30.881521739130434,20.68617886178862,81.58357771260997
Mato Grosso,423.0,2012-01,MT,Mato_Grosso,9.72983870967742,30.881521739130434,20.68617886178862,81.58357771260997
Mato Grosso,521.0,2012-01,MT,Mato_Grosso,9.72983870967742,30.881521739130434,20.68617886178862,81.58357771260997
Mato Grosso,812.0,2012-01,MT,Mato_Grosso,9.72983870967742,30.881521739130434,20.68617886178862,81.58357771260997
Mato Grosso,1.651,2012-01,MT,Mato_Grosso,9.72983870967742,30.881521739130434,20.68617886178862,81.58357771260997
Mato Grosso,2.008,2012-01,MT,Mato_Grosso,9.72983870967742,30.881521739130434,20.68617886178862,81.58357771260997
Mato Grosso,6.195,2012-01,MT,Mato_Grosso,9.72983870967742,30.881521739130434,20.68617886178862,81.58357771260997
Mato Grosso,10.344,2012-01,MT,Mato_Grosso,9.72983870967742,30.881521739130434,20.68617886178862,81.58357771260997
Mato Grosso,2.837,2012-01,MT,Mato_Grosso,9.72983870967742,30.881521739130434,20.68617886178862,81.58357771260997
Mato Grosso,375.0,2012-01,MT,Mato_Grosso,9.72983870967742,30.881521739130434,20.68617886178862,81.58357771260997
Mato Grosso,492.0,2012-01,MT,Mato_Grosso,9.72983870967742,30.881521739130434,20.68617886178862,81.58357771260997
Mato Grosso,201.0,2012-01,MT,Mato_Grosso,9.72983870967742,30.881521739130434,20.68617886178862,81.58357771260997
Mato Grosso,112.0,2012-01,MT,Mato_Grosso,9.72983870967742,30.881521739130434,20.68617886178862,81.58357771260997
Mato Grosso,169.0,2012-01,MT,Mato_Grosso,9.72983870967742,30.881521739130434,20.68617886178862,81.58357771260997
Mato Grosso,97.0,2012-01,MT,Mato_Grosso,9.72983870967742,30.881521739130434,20.68617886178862,81.58357771260997
Mato Grosso,157.0,2012-01,MT,Mato_Grosso,9.72983870967742,30.881521739130434,20.68617886178862,81.58357771260997
Mato Grosso,96.0,2012-01,MT,Mato_Grosso,9.72983870967742,30.881521739130434,20.68617886178862,81.58357771260997
Mato Grosso,538.0,2012-01,MT,Mato_Grosso,9.72983870967742,30.881521739130434,20.68617886178862,81.58357771260997
Mato Grosso,2.951,2012-01,MT,Mato_Grosso,9.72983870967742,30.881521739130434,20.68617886178862,81.58357771260997
Mato Grosso,2.264,2012-01,MT,Mato_Grosso,9.72983870967742,30.881521739130434,20.68617886178862,81.58357771260997
Mato Grosso,652.0,2012-01,MT,Mato_Grosso,9.72983870967742,30.881521739130434,20.68617886178862,81.58357771260997
Mato Grosso,115.0,2012-01,MT,Mato_Grosso,9.72983870967742,30.881521739130434,20.68617886178862,81.58357771260997
Mato Grosso,194.0,2012-01,MT,Mato_Grosso,9.72983870967742,30.881521739130434,20.68617886178862,81.58357771260997
Mato Grosso,269.0,2013-01,MT,Mato_Grosso,8.279032258064515,31.99238095238095,22.10241935483871,85.28445747800586
Mato Grosso,375.0,2013-01,MT,Mato_Grosso,8.279032258064515,31.99238095238095,22.10241935483871,85.28445747800586
Mato Grosso,563.0,2013-01,MT,Mato_Grosso,8.279032258064515,31.99238095238095,22.10241935483871,85.28445747800586
Mato Grosso,338.0,2013-01,MT,Mato_Grosso,8.279032258064515,31.99238095238095,22.10241935483871,85.28445747800586
Mato Grosso,739.0,2013-01,MT,Mato_Grosso,8.279032258064515,31.99238095238095,22.10241935483871,85.28445747800586
Mato Grosso,1.213,2013-01,MT,Mato_Grosso,8.279032258064515,31.99238095238095,22.10241935483871,85.28445747800586
Mato Grosso,1.63,2013-01,MT,Mato_Grosso,8.279032258064515,31.99238095238095,22.10241935483871,85.28445747800586
Mato Grosso,3.568,2013-01,MT,Mato_Grosso,8.279032258064515,31.99238095238095,22.10241935483871,85.28445747800586
Mato Grosso,5.576,2013-01,MT,Mato_Grosso,8.279032258064515,31.99238095238095,22.10241935483871,85.28445747800586
Mato Grosso,1.986,2013-01,MT,Mato_Grosso,8.279032258064515,31.99238095238095,22.10241935483871,85.28445747800586
Mato Grosso,1.064,2013-01,MT,Mato_Grosso,8.279032258064515,31.99238095238095,22.10241935483871,85.28445747800586
Mato Grosso,447.0,2013-01,MT,Mato_Grosso,8.279032258064515,31.99238095238095,22.10241935483871,85.28445747800586
Mato Grosso,174.0,2013-01,MT,Mato_Grosso,8.279032258064515,31.99238095238095,22.10241935483871,85.28445747800586
Mato Grosso,100.0,2013-01,MT,Mato_Grosso,8.279032258064515,31.99238095238095,22.10241935483871,85.28445747800586
Mato Grosso,158.0,2013-01,MT,Mato_Grosso,8.279032258064515,31.99238095238095,22.10241935483871,85.28445747800586
Mato Grosso,78.0,2013-01,MT,Mato_Grosso,8.279032258064515,31.99238095238095,22.10241935483871,85.28445747800586
Mato Grosso,72.0,2013-01,MT,Mato_Grosso,8.279032258064515,31.99238095238095,22.10241935483871,85.28445747800586
Mato Grosso,35.0,2013-01,MT,Mato_Grosso,8.279032258064515,31.99238095238095,22.10241935483871,85.28445747800586
Mato Grosso,201.0,2013-01,MT,Mato_Grosso,8.279032258064515,31.99238095238095,22.10241935483871,85.28445747800586
Mato Grosso,677.0,2013-01,MT,Mato_Grosso,8.279032258064515,31.99238095238095,22.10241935483871,85.28445747800586
